,Title,Video ID,Published At,Keyword,Likes,Comments,Views,pop
257,"Behzad Leito &amp; Sijal Ft Sepehr Khalse, Saman Wilson, Sohrab MJ, &amp; Alireza JJ) - &quot;Business&quot; AUDIO",BUrVitrNDHY,2022-01-12,business,0.00030500635460308764,0.0024985705883717535,0.00012898617549727073,0.0017196304349012493
258,Charlie Sykes: GOP Candidates Transform Politics Into An ‘Unserious Business’,hDALW72sC_U,2022-08-23,business,6.634009825996184e-05,0.0006631924117687997,1.1150133103824637e-05,0.000428967609643093
259,"How He Started a Coffee Business (With $1,800)",HPq05GXUgL8,2022-05-09,business,0.0008423550698398272,0.0007054948084042581,0.0001923613000992831,0.000868364706093786
260,gagnez 200.000 Fcfa par jour avec ce business en afrique,55_aBSEGNC0,2022-08-24,business,8.208903084413244e-06,2.3198088477509455e-05,6.84411584883836e-07,1.7065935596713482e-05
261,44 Businesses You Can Start During The 2022 Recession,_XzohkDRIg4,2022-07-14,business,0.001372406982334866,0.0011735503582740077,9.524996432148277e-05,0.0012111022739863472
262,Paul Pelosi DUI dashcam footage released,XYD0MXvfoCI,2022-08-24,business,0.0001255050071572514,0.0009047254506228688,9.252818264744274e-06,0.0005897395907856408
263,"20 हजार रोज कमाकर देगी ये मशीन 🔥| New Business Ideas 2022 | Small Business Ideas, New Business Ideas",XnJ9KckzQEU,2022-08-24,business,3.283561233765298e-05,3.2750242556483935e-05,5.898185168680185e-06,3.539901440386644e-05
264,How Covid Is Transforming the $380 Billion Luxury Fashion Industry | The Business of Fashion Show,SoNu7gNl1I4,2021-10-01,business,0.001955117487949178,0.0005376498153022779,0.00014622313455793078,0.001055348270124051
265,Why Copper River King Salmon Is So Expensive | So Expensive Food | Business Insider,loQWJaa1_hM,2022-07-26,business,0.0007982094132525382,0.0008201206573519519,0.00018497481099882365,0.0009165100293857562
266,ตลาดถุงมือยางทรุด! ฉุดราคาร่วงลงทุนหด | BUSINESS WATCH | 23-08-65,cG37cEi1nPc,2022-08-23,business,0.0,1.9104308157948962e-05,3.050725597669456e-06,1.4513310492438832e-05
267,Liger Day 1 Advance Booking &amp; Pre Release Business | Vijay Deverakonda,N9uyC-V2-uY,2022-08-24,business,0.00016223224762381138,0.00041483640571546315,1.0472910195493364e-05,0.00030804442791191466
268,"helping a homeless woman, starting an online business as a 17 year old (coaching livestream)",fABhkvOSllI,2022-08-24,business,0.0003044590943974601,0.00021560576349685258,2.052962080713307e-05,0.00024123080722448262
269,How Liquidating Unwanted Goods Became A $644 Billion Business,ddbb2nPwC-c,2022-02-19,business,0.0012157689501463584,0.0025531543259658934,0.000458912964731213,0.0023555362453546564
270,Racist AI Rapper Gets Bounced From The Music Business,jXkKghLs2O8,2022-08-24,business,4.061886859546702e-05,0.00041756559259517015,2.881419870586638e-06,0.0002656064360063288
271,Lakeyah Ft. Latto - Mind Yo Business (Official Video),4hCogXAzONk,2022-06-03,business,0.008899606270604725,0.005173173730484609,0.0019805059224276165,0.0077542920418998
272,"I Quit My $21K Day Job To Start My Own Business - Now It Brings In Over $500,000",odN3ON4ZVOE,2022-07-20,business,0.00020923581861826646,0.0010507369486871929,2.69892664031084e-05,0.000720202181200904
273,Tshepiso Ramotsehoa | Life Story | Business Coaching | Government |  Education | Youth | Women,On1iHuNBoMA,2022-08-24,business,1.1431657628664369e-05,4.093780319560492e-05,1.0034400925786918e-06,2.8995619298540956e-05
274,Small Business | TikTok Compilation,nXOroUomnjA,2021-03-24,business,0.0013901625356730043,0.0013345723841767204,0.0003563781443226001,0.0015741703355305336
275,How To Use Canva For BEGINNERS! [FULL Canva Tutorial 2021],un50Bs4BvZ8,2021-01-07,tutorial,0.001558536258937747,0.002377121772224792,0.0003558020586568015,0.002249635999673001
276,FULL FACE OF FLAWLESS In-Depth Makeup Tutorial | NikkieTutorials,dhLCzSwUTvc,2019-06-29,tutorial,0.009664372004624468,0.011362969573660071,0.0015123096495276607,0.011229402995111043
277,Microsoft Excel Tutorial for Beginners - Full Course,Vl0H-qTclOg,2020-10-28,tutorial,0.004529247075152629,0.002142411700569991,0.0010994173526589753,0.0037436384955467587
278,APIs for Beginners - How to use an API (Full Course / Tutorial),GZvSYJDk-us,2019-12-17,tutorial,0.004886972829564504,0.002741468220665676,0.0008349823814436782,0.003945955162712435
279,MySQL Tutorial for Beginners [Full Course],7S_tz1z_5bA,2019-03-20,tutorial,0.0103514267894451,0.010489629772153834,0.0018263457452994596,0.01122555164542529
280,‘Clean Girl’ Makeup Tutorial &amp; Hydrated Skincare Routine,JPUbSvsxjsY,2022-06-20,tutorial,0.0018557593572830207,0.0006645570052086531,0.0002180360302348656,0.0011734980405449637
281,Figma UI Design Tutorial: Get Started in Just 24 Minutes! (2022),FTFaQWZBqQ8,2020-12-08,tutorial,0.0027387941024078293,0.0019813896746672783,0.0004046875380682254,0.0024151595735909413
282,"HOW TO: EASY EVERYDAY FALL MAKEUP TUTORIAL! - Tips, Tricks &amp; Techniques for Beginners!",QWMg1TWGaLA,2022-08-22,tutorial,8.160257732801907e-05,9.961532110930531e-05,4.783692417634287e-06,8.90336582816232e-05
283,Worlds Cleanest Fade - Haircut Tutorial,3SdJygwlfWU,2022-05-20,tutorial,0.000315039458372926,0.00017739714718095466,4.721374028485501e-05,0.0002481638661053056
284,Java Tutorial for Beginners,eIrMbAQSU34,2019-07-15,tutorial,0.01189992994461301,0.009991553166607306,0.001876444871621275,0.011441355754969561
285,Kubernetes Tutorial for Beginners [FULL COURSE in 4 Hours],X48VuDVv0do,2020-11-06,tutorial,0.004469230872602141,0.0044635851417607906,0.0012355641936587956,0.005254484540495912
286,C++ Tutorial for Beginners - Full Course,vLnPwxZdW4Y,2018-08-24,tutorial,0.014329704450909815,0.016010774829801084,0.0024216117916819315,0.016326988024835527
287,you need to learn SQL RIGHT NOW!! (SQL Tutorial for Beginners),xiUTqnI6xk8,2022-08-17,tutorial,0.0006488073771162172,0.001569282455831522,5.5445766479135094e-05,0.0011916574531129133
288,How to Design a Tutorial,45csSEotJY8,2022-07-05,tutorial,0.0005128436193625282,0.0012049360073906382,3.754670551944399e-05,0.0009143613957625854
289,Lightroom Tutorial BASICS | Photo Editing Masterclass,5x3Hy7zie94,2020-10-18,tutorial,0.0038829935789960073,0.0022597667363973917,0.00038779340451350314,0.0029085515200507404
290,Python Tutorial - Python Full Course for Beginners,_uQrJ0TkZlc,2019-02-18,tutorial,0.050977044927448194,0.06895563570267693,0.007083135130159365,0.06374963002999998
291,Learn Python - Full Course for Beginners [Tutorial],rfscVS0vtbw,2018-07-11,tutorial,0.05352259537057998,0.05762405177813349,0.008867150477521745,0.05949836015557583
292,Gordon Ramsay&#39;s perfect burger tutorial | GMA,iM_KMYulI_s,2017-05-24,tutorial,0.059683164312018824,0.16698802842175217,0.016983254304683754,0.1350810206513407
293,HTML Tutorial for Beginners: HTML Crash Course,qz0aGYrrlhU,2021-01-11,tutorial,0.006946981856925629,0.005115860806010762,0.0010948099067595782,0.006248420947443724
294,EXTRA GLAM Makeup Tutorial,nf8ySuesAPg,2020-08-06,tutorial,0.008707031484913343,0.005300080920390984,0.0018714006516499597,0.007663558649358554
295,Reacting to people following my wolf cut tutorial,3yYU1BOrSo8,2022-01-30,tutorial,0.01319109918975694,0.005721740293305715,0.0014022024259698152,0.008792576358880326
296,179 Minecraft Build Hacks!,sNRcVXkZjWM,2022-07-03,tutorial,0.012499301483154205,0.005785876184978829,0.001929324776341941,0.0091506409322755
297,Gordon Ramsay&#39;s Top Basic Cooking Skills | Ultimate Cookery Course FULL EPISODE,FTociictyyE,2019-11-07,tutorial,0.008077925475199716,0.0052932579531917165,0.0019770246198929885,0.007576357034367933
298,31 Tricks to Become a Minecraft Building Pro,bJQV9JHiMho,2022-08-12,tutorial,0.004554481851301011,0.002513581116210142,0.0003604975038726181,0.003234990728989007
299,30 Easy DIY Projects For Beginners That Increase Your Home Value,2G5f_LpdLh0,2018-06-01,tutorial,0.0046219772766617415,0.0010766642240444093,0.0019598355027142128,0.0039924272201393805
300,Clean Girl On The Go Makeup Tutorial | Christen Dominique,NlAxapKT0x8,2022-02-04,tutorial,0.0011420104357656676,0.0007027656215245511,0.0001684202804398605,0.0009326827840842914
301,How to play &#39;Interstellar&#39; 🎹✨ (Cornfield Chase) Complete Piano Tutorial,nfFQm82IqUc,2022-08-05,tutorial,0.0002624416719431671,0.00027837706173011343,2.07918835586025e-05,0.0002665506221796207
302,Tutorials That Went Wrong - Part 2,Ayhct2DylC4,2022-07-06,tutorial,0.0014580228011708204,0.002681426109312122,0.00022942338966492487,0.0022756858956034442
303,TypeScript Tutorial for Beginners [2022],d56mG7DezGs,2022-05-23,tutorial,0.00030318215391766245,0.000787370414795468,4.754565883326481e-05,0.0006109225538858444
304,Facing My Worst Fears... Makeup Challenge! | NikkieTutorials,Qb_u2M9Wrsk,2022-05-23,tutorial,0.0026806021005427666,0.004548189935031707,0.00021576639152744205,0.003748860982709296
305,Lisa Rinna’s Guide to Ageless Skin and Her Signature Plush Lips | Beauty Secrets | Vogue,mpS6UNfnajw,2020-11-19,tutorial,0.0038639002784885573,0.0035957037140139656,0.00040715945126071416,0.0037237517632156608
306,Sony a7R III Training Tutorial,ExqpymyUFt4,2018-02-01,tutorial,0.000732781415335289,0.0009524862210177411,0.0001966234416387589,0.0009879495988499901
307,Drawing faces tutorial,oQm8Df4UYNw,2021-03-05,tutorial,0.006169325104728881,0.0013045513284999435,0.0004176008800106153,0.0030511292085292456
308,How to Get Waves (5 Step Tutorial) | GQ,WJD8P9Fi1yc,2021-08-20,tutorial,0.001105769648815221,0.0008214852507918053,0.00015431510550213503,0.0009789371506217844
309,Tutorial -  Friday Night Funkin&#39; OST,V-7nSV5M3Bk,2020-12-01,tutorial,0.0029080191193257706,0.003954591788695436,0.000826838106680419,0.004071998915695411
310,"FANTASTIC BEAUTY TUTORIAL | Amazing Hair Dyeing Techniques, Nail Art Ideas And Makeup Trends",h3Xpc1KoCbM,2022-01-09,tutorial,0.005660798760321859,0.0015515427411134264,0.006533044462430997,0.00916220973519561
311,EVERYDAY SUMMER MAKEUP TUTORIAL ...,GMsrRe_4akE,2022-07-28,tutorial,0.0007602660389956948,0.001522886278876503,5.052548920700208e-05,0.0011923370682316123
312,Hailey Bieber&#39;s Date Night Skin Care &amp; Makeup Routine | Beauty Secrets | Vogue,O_qgaOUR3Fo,2022-06-15,tutorial,0.007386675028802608,0.003621630989371182,0.0007977509861509536,0.0051867320884144445
313,How to Get Sturdy in 2022 | Dance Tutorial,bRE4ehYNvIY,2022-01-03,tutorial,0.00251800501278187,0.0014000728692896882,0.0003106033787752499,0.0019060486041836237
314,Learn to JUGGLE 3 BALLS - Beginner Tutorial,dCYDZDlcO6g,2019-09-17,tutorial,0.0017674072374189284,0.00324227401309191,0.0003948241780673098,0.002870410757148134
315,25 Features Mojang Keeps a Secret,o9gQBGk1XaE,2022-08-14,tutorial,0.005903843098310006,0.004080134385161958,0.0005992758405864134,0.00481850940117659
316,Euphoria’s Alexa Demie Shares Her ’90s Glam Tutorial | Beauty Secrets | Vogue,UxQg3_Cmwhw,2019-07-30,tutorial,0.05284466158918648,0.016643946185893106,0.005326014604863315,0.031165780793155122
317,"BACK TO SCHOOL HAIR TUTORIAL! | Elementary, Middle, and High School!",ZIJpiMXOaUg,2022-08-23,tutorial,0.0006443076820921684,0.0011285187747588424,8.55318651640087e-05,0.0009559354346469647
318,How to Moonwalk (Dance Moves Tutorial) | Mihran Kirakosian,QGm6v9-1ZBU,2017-02-01,tutorial,0.011589390181264132,0.007599420866544127,0.0027352383807756325,0.010771707955081347
319,20 Minecraft Block Facts You Maybe Didn&#39;t Know,LeC5yJq4tsI,2022-08-21,tutorial,0.0034980264276817832,0.001522886278876503,0.0002984537717452204,0.002261593467375657
320,SPEAKING DUTCH ONLY Makeup Tutorial! | NikkieTutorials,jL0qadiKDlQ,2019-07-18,tutorial,0.024776354516134108,0.05590739323079779,0.002911487129981236,0.04388882942330014
321,Tutorials That Went WRONG,cHU8kPS9vEY,2021-09-08,tutorial,0.011318739606236552,0.007273283034419141,0.0013997572844003498,0.0091593489869228
322,Tutorial 😍 do u want to see the result? XO TEAM TIKTOK Elsarca #xoteam #elsarca #tiktok,ud9TRfHA1EM,2022-07-25,tutorial,0.02286319364394971,0.0027728538697823065,0.0017374823003814346,0.010260152715435731
323,the minecraft tutorial world had a secret...,lMmqdJG1i94,2022-03-29,tutorial,0.04272776620119754,0.02129993900267324,0.001956396836468103,0.027554690098431308
324,Musica Tutorial completa FNF  (Friday Night Funkin&#39;),YddlgO8ZN00,2021-01-22,tutorial,0.0005382608155794522,0.0003930029106778072,0.00013025460508070085,0.0005275345961612208
325,The best and worst retail trading platforms: Finance professor,54CXEWwy5U4,2022-08-23,finance,6.931962604615629e-06,4.503158351516541e-05,1.2604972506824723e-06,3.0359036141166406e-05
326,Bajaj Finance Decade&#39;s Top Wealth Creator | Wonderful Wednesday | Parimal Ade &amp; Aastha Khurana,ZtiuDBnbYmk,2022-08-24,finance,5.807038848603444e-05,0.00011189666206798678,3.461967473555832e-06,8.802108126015823e-05
327,"Tech firms can&#39;t hide behind advertising rules with financial products, says CFPB chief",0vEdNPoeemQ,2022-08-22,finance,2.4930742700810593e-06,2.046890159780246e-05,6.836679286887431e-07,1.3712931168394536e-05
328,"Housing: ‘This might be almost the worst time you could buy,’ Columbia Business School Professor C",gwCWtTzf4Ss,2022-08-22,finance,4.6577924167855895e-05,0.0004366699007531191,2.4873068757272358e-05,0.0003008483864595006
329,"Intel, Brookfield ink $30 billion financing deal for chip factory expansion",gNC_d2G_Eyo,2022-08-23,finance,3.6484013708503306e-06,3.2750242556483935e-05,1.7520539956388816e-06,2.249671994078434e-05
330,Student loan forgiveness a &#39;lose-lose&#39; for Biden: Yahoo Finance’s Rick Newman,TnOvQ7Tae8I,2022-08-24,finance,8.512936531984105e-07,3.0021055676776943e-05,3.619126816118799e-07,1.862993418363757e-05
331,Where the ultra-wealthy are allocating their assets: Survey,RqziFH-RdJI,2022-08-20,finance,2.1099921261417744e-05,9.006316703033083e-05,7.368641351777221e-06,6.773651794840104e-05
332,Friday Finance | Season 03 | Trailer | Web Series | Hindustan Times,V6hofBnlJLY,2022-08-18,finance,1.033713721740927e-06,5.458373759413989e-06,2.0598285062479984e-05,2.4183423434650656e-05
333,The European Energy CRISIS (Winter Is Coming),5_NdbRUNjoY,2022-08-22,finance,0.00011158027525850596,0.0006836613133666021,9.734707479164476e-06,0.00045340557807667744
334,White House Press Briefing,KoAXaMX_Bq8,2022-08-24,finance,2.736301028137748e-06,9.552154078974481e-06,6.37561244592983e-07,7.189744000418996e-06
335,"Food prices, gas and housing: Financial content creator weighs in",REEBfd1EbhI,2022-08-21,finance,4.074048197449536e-06,1.9104308157948962e-05,9.560939814911103e-07,1.3640893335495347e-05
336,"Recession fears? Canadians cutting spending, worried about debt levels | Financial planner reacts",JpleDvbCvbE,2022-08-22,finance,2.249847512024371e-06,5.594833103399339e-05,1.65686600266699e-06,3.5900818876670335e-05
337,"Ethereum merge: ‘This is a huge milestone for the industry,’ Framework Ventures co-founder says",fkzjkU2Pemk,2022-08-21,finance,7.600836189271522e-06,9.961532110930531e-05,1.9312751386562712e-06,6.398071866102092e-05
338,"1. Introduction, Financial Terms and Concepts",wvXDB9dMdEo,2015-01-06,finance,0.0032614275987821392,0.002252943769198124,0.0015429933999079907,0.0038731879410615067
339,"Stocks moving in after hours: Nordstrom, Urban Outfitters, Intuit, Toll Brothers, AMC and APE",7RvBj9r5Dhg,2022-08-23,finance,1.8242006854251655e-06,4.093780319560492e-06,5.60221000303321e-07,3.5637493976671653e-06
340,William Ackman: Everything You Need to Know About Finance and Investing in Under an Hour | Big Think,WEDIj9JBTC8,2012-11-27,finance,0.012976086735634829,0.018585762650804635,0.0023426481459183817,0.01738693175709161
341,Money and Finance: Crash Course Economics #11,Dugn51K_6WA,2015-10-14,finance,0.0010501315279097534,0.0012335924696275616,0.00033869548731568105,0.0013938904274651439
342,"Stocks moving in after hours: Bed Bath &amp; Beyond, Apple, Tesla, Walmart, Target",dCfCJ1kAPeQ,2022-08-19,finance,4.195661576477881e-06,5.594833103399339e-05,1.8095634080593995e-06,3.6637260501398795e-05
343,Is the real estate market sliding into a &#39;house recession&#39;?,eQeoqm8q1m8,2022-08-18,finance,5.898248882874702e-06,6.277129823326088e-05,3.0814633870666292e-06,4.2513716991885566e-05
344,U.S. Defense briefing on aid to Ukraine at 2:30PM EST,wjhbTqGt5tc,2022-08-24,finance,9.121003427125828e-07,5.458373759413989e-06,2.900259160862325e-07,3.838680274548401e-06
345,"Mohamed El-Erian predicts Fed moves and the housing market: August 21, 2013",12VhIiNsmoQ,2022-08-21,finance,2.985608455145854e-05,0.00025381437981275047,8.155677491583876e-06,0.00016940113074467172
346,&#39;One Man&#39;s Freebie Is Another Man&#39;s Social Spending&#39;: Tamil Nadu Finance Minister | No Spin,Z1zGF078tWw,2022-08-17,finance,0.0002791635115595644,0.0014137188036882232,6.337958653918292e-05,0.000995359922219986
347,Seven Steps to Financial Wellness | Arpit Arora | TEDxChowringhee,FoLhnfKA-B4,2022-08-19,finance,4.256468265992053e-06,4.093780319560492e-06,8.698298628603333e-07,4.603038534394244e-06
348,Chappelle&#39;s Show - Wu-Tang Financial (ft. RZA and GZA) - Uncensored,zhUnEg0he4A,2017-12-31,finance,0.0024243019042405308,0.0014587503872033887,0.0006933659491289496,0.002295906752723142
349,"Fed: &#39;Things break&#39; when you start quantitative tightening, strategist says",C0YBeTs3Sr0,2022-08-19,finance,5.107761919190463e-06,4.503158351516541e-05,2.1905632653453305e-06,3.074184195020172e-05
350,"Why eggs are becoming more expensive, according to Vital Farms CEO",PMbu27Yjs40,2022-08-20,finance,3.1619478547369533e-06,5.04899572745794e-05,1.0805324514699895e-06,3.2323091172638716e-05
351,Tamil Nadu Finance Min Palanivel Thiagarajan&#39;s Viral &amp; Fiery Retort To Modi Govt On Freebies,DUi-noArzW8,2022-08-17,finance,0.0011931488616470864,0.009672238301681589,0.00022066039294734845,0.006381948032450428
352,Gravitas Plus | Financial Literacy: The need of the hour,7oj6gpAbYgw,2021-07-11,finance,0.0023061545065144943,0.004838848337720502,0.00030089370772132024,0.00389604906230797
353,India Today is a Miracle…But That Miracle is Under Threat—Tamil Nadu Finance Minister P Thiaga Rajan,ZMsam_0CObA,2022-08-20,finance,0.0014704273658317116,0.006518662862180157,0.0001507093644975279,0.004503035291555136
354,10 personal finance lessons that changed my life,bMXTGGxrQ3A,2021-11-03,finance,0.0018005468832041523,0.002011410730344055,0.0001579344802036522,0.001904944983371331
355,Finance experts on the prospect of Sir Jim Ratcliffe buying a stake in Manchester United,_kGzxVf02M0,2022-08-18,finance,0.0001029457253474935,0.00036707563532059075,2.318695227759838e-05,0.0002743160510742009
356,&#39;A Storm Is Brewing: Steve Forbes Warns That A &#39;Big Financial Crisis&#39; Is Coming | What&#39;s Ahead,mAukJsMg_xI,2022-07-14,finance,0.00013602456444320317,0.0008132976901526844,2.9373923935372978e-05,0.0005581599073599445
357,Become a Master of Finance with Harvard Professor Mihir Desai (with Lewis Howes),oSGld-eY7BM,2017-08-02,finance,0.0002976487451718728,0.00027564787485040643,4.8699317477252274e-05,0.00030338266593905796
358,"Finance influencer talks social media, retail hacks, and what to know when you travel",jNA6j8rsa3s,2022-08-20,finance,3.5267879918219866e-06,1.9104308157948962e-05,6.254148600731322e-07,1.3146036152389106e-05
359,Ed Hyman: The Economy is Doing OK,vkBWC70edhw,2022-08-19,finance,1.9458140644535097e-05,0.000246991412613483,7.2270987893112045e-06,0.00016125938855076152
360,Introduction to Corporate Finance - FREE Course,5eGRi66iUfU,2016-11-19,finance,0.0011767918621677742,0.0008160268770323913,0.0003332687801746898,0.0011759224650444568
361,No Consideration of Charges for UPI Services | Cleared Finance Ministrer Nirmala |,RbT6GksZOmk,2022-08-22,finance,2.462670925323973e-05,4.2302396635458414e-05,5.594277670285552e-06,3.8363728427532524e-05
362,"Personal finance: How to save, spend, and think rationally about money | Big Think",0uYnj1i1EQw,2020-09-23,finance,0.0024647991594569695,0.002527227050608677,0.0003117533191382619,0.0025675292973405587
363,BJP Slams Tamil Nadu Finance Minister Palanivel Thiagarajan For Questioning Centre On Freebies,KuttwkM3LEc,2022-08-17,finance,7.844062947328212e-05,0.0025285916440485304,4.6860503592185885e-05,0.0015875476788632889
364,bitcoin holders...what are these guys up to?,Rhbmn9elNcc,2022-08-24,crypto,0.0001650293553414633,0.0001582928390230057,1.1416857792464625e-05,0.00015590136780870703
365,I got sued,B95xYAfRCtY,2022-08-23,crypto,0.002095945780864001,0.00604378434511114,9.675537234574917e-05,0.004351809713671634
366,"The REAL REASON Bitcoin Will Hit $500,000 Per Coin By 2030 (NOT CLICKBAIT)",M5Ul0c_Wd-Q,2022-08-24,crypto,0.0003402742345213075,0.0008760689883859453,1.9107998047513803e-05,0.0006468316614354731
367,Attention: Bitcoin is About to Destroy New Crypto Investors (Wyckoff Analysis),U-WawEOgGLA,2022-08-23,crypto,0.00010464831265389032,0.00037253400908000475,5.100242071345499e-06,0.00026001514131551544
368,ATOM COSMOS PREND SON ENVOL 🔥 DOSSIER MAJEUR DES BLOCKCHAINS 💎 #atom #cosmos #crypto #ethereum,TbAo2-I_UcU,2022-08-24,crypto,1.4046345277773773e-05,0.00013100097022593574,5.393986268407197e-07,8.335388434573428e-05
369,Youtuber Gets Sued By Crypto Millionaire,uPZOzWFr5KU,2022-08-24,crypto,0.001686716760433622,0.00321498214429484,0.00011758270351631777,0.0025525870182233085
370,China&#39;s Economic CRASH: Why It&#39;s Coming &amp; What It Means,JJeWBxhXWGM,2022-08-23,crypto,0.0007801498264668291,0.0010957685322023584,4.777123454577633e-05,0.00093927730180724
371,woah...pay attention to bitcoin and these crypto,fhfcEigOfqA,2022-08-24,crypto,0.00020710758448527045,0.00023471007165480154,1.4294807267474163e-05,0.00021725312560593618
372,ALERT!!!!!!!! BITCOIN BREAKOUT NOW!!!!!?!! BUT… THIS IS VERY SCARY!!!! [watch fast]🚨,wX4_IbxeDpU,2022-08-24,crypto,0.0001160799702825547,0.00027291868797069943,5.8900049505341634e-06,0.00020446520881772022
373,Top Crypto Experts On Ethereum Merge! (DXY vs Bitcoin),M9ASq40D1P8,2022-08-23,crypto,0.00020680355103769958,0.00023334547821494804,1.134174851676024e-05,0.00021339010075703893
374,"Rep. Boebert skips crypto reporting cutoff, and cutting emissions with blockchain: CNBC Crypto World",E3R0mnnMP0k,2022-08-24,crypto,1.2951824866518673e-05,0.0005867751791370038,1.5909284867020858e-06,0.0003575415834288599
375,The Next 72 Hours Could Make Or Break You! (Bitcoin &amp; Crypto Analysis),fatt4mTXxeI,2022-08-24,crypto,0.00010343217886360688,8.324019983106334e-05,5.202370855471592e-06,8.617614441319165e-05
376,Coinbase CEO Brian Armstrong on managing the crypto winter,GAUDp-iw6z0,2022-08-23,crypto,5.533408745789669e-06,0.00018967848813963614,1.7413949235092168e-06,0.0001172085104310278
377,BITCOIN BREAKOUT IN 48 HOURS!!!!! I&#39;M SHAKING!!!!!,9Nv6cfEbWjs,2022-08-23,crypto,4.6577924167855895e-05,0.0006331713560920227,2.36978440836272e-06,0.0003962459753139331
378,MAJOR Indicator Flashes | But What Does It Mean For Bitcoin?,fABgTl593C4,2022-08-23,crypto,0.00016089450045449959,0.00014055312430491022,8.811334370257454e-06,0.00014141155908955347
379,THIS WILL SHOCK EVERYONE!!!!!,lDcqVQnptw8,2022-08-24,crypto,5.034793891773457e-05,0.00077645366727664,2.101324521934182e-06,0.0004830779065632385
380,is the BITCOIN crash almost over or is it just getting started? Crypto News Today,JpJ2-wjxzCE,2022-08-24,crypto,3.812579432538596e-05,6.822967199267487e-05,1.9741593125732955e-06,5.4349700805794e-05
381,GET READY FOR 25th-27th AUGUST !!!,L1IriPbz1EU,2022-08-24,crypto,0.0001225862860605711,0.00032750242556483936,4.509283281645005e-06,0.00023778662443871995
382,One Asset Is About To Smash Bitcoin | Can You Still Invest?,WTsmsij8ge4,2022-08-24,crypto,0.00019336527265506753,0.000252449786372897,1.0711128063321459e-05,0.0002201905816835799
383,48 HOURS UNTIL THE CRYPTO MARKET &quot;KNOWS!&quot; (CRUCIAL TIME FOR CRYPTO!),8JE0yOUAFmM,2022-08-24,crypto,2.6268489870122382e-05,0.0002115119831772921,1.04657215189408e-06,0.00013583430901930606
384,🚨 39 Days Until Europe’s Economic Death 🚨  [Russia Gas Crisis],ROcNcDiicGI,2022-08-24,crypto,0.00012118773220174516,0.0002961167764482089,6.21944464496032e-06,0.0002202458301744092
385,🔥5 CRYPTO COINS TO DCA SOON &amp; MAKE F*** YOU MONEY?! (URGENT!),uTrnjvYD1Bo,2022-08-23,crypto,8.823050648506384e-05,0.00032613783212498583,3.882876879978416e-06,0.00022603472810048904
386,Critical Ethereum Bug (Bitcoin Struggles for Momentum),Q_zgBWGwRpI,2022-08-24,crypto,8.896018675923391e-05,0.00011462584894769378,6.269269610031544e-06,0.00010173283500641797
387,CRYPTO ABOUT TO REACT TO ECONOMIC COLLAPSE,mLXELbuQNQQ,2022-08-23,crypto,8.056886360627814e-05,0.0003411483599633743,7.511671226633422e-06,0.00023637134628654144
388,all eyes on these two...what will they do to bitcoin and markets?,bsWdHTTvn10,2022-08-23,crypto,0.00016539419547854833,0.00023061629133524106,1.1904944141843935e-05,0.00019989297758655307
389,"Takeoff, Rich The Kid - Crypto (Official Video)",EPQJHNXdJfM,2022-03-11,crypto,0.011107193133416746,0.008811179841134031,0.0015781368564902927,0.010197002701195734
390,FRIDAY IS A &quot;MASSIVE&quot; DAY FOR CRYPTO! FIND OUT WHY!,RxFc-B0nWaQ,2022-08-23,crypto,2.9004790898260128e-05,0.0003834507565988327,1.5207769189649885e-06,0.00024029266814774264
391,Raoul Pal Update: Time Is Running Out &amp; Crypto Will Not Recover Untill It Happens,rwUuug2dzk0,2022-08-24,crypto,4.074048197449536e-06,0.00014464690462447072,3.9438566879760337e-07,8.840474290271489e-05
392,BITBOY CRYPTO SUES @Atozy  CRAZY CRYPTO STORY,CEZ2UPYnPUU,2022-08-24,crypto,6.445509088502251e-06,7.095885887238186e-05,3.9017161702541024e-07,4.48991396670052e-05
393,Warren Buffet Hates Bitcoin! (How PMI Affects Crypto),JsU8L0Vd0DM,2022-08-23,crypto,9.084519413417324e-05,9.552154078974482e-05,5.703843016362573e-06,9.027032573046144e-05
394,THIS MARKET IS EXTREMELY DEADLY WITHOUT A PLAN...HERE&#39;S MINE,kTwoBKSefKQ,2022-08-23,crypto,0.00022127554314207258,0.00042984693355385163,9.762718529179642e-06,0.00033405354160411237
395,🔥 TOP 5 CRYPTO EXPLOSIVES QUE PERSONNE NE VOIT ? 👑 Analyse Bitcoin FR ⚡,74d7rGfrW54,2022-08-24,crypto,2.486993601129642e-05,6.277129823326088e-05,1.9201202957298778e-06,4.704388003907533e-05
396,BINANCE JUST SCORED A HUGE WIN FOR CRYPTO ADOPTION! [The Afternoon Brew],h-NVvKlwItY,2022-08-24,crypto,1.568812589465642e-05,3.8208616315897925e-05,6.735046273558067e-07,2.8305112185291487e-05
397,this is not good...but will it effect bitcoin?,2POK4LI1Xt4,2022-08-23,crypto,0.0001880142839778204,0.00027428328141055296,1.310917140709771e-05,0.0002340834254467756
398,"WAVE COUNT FAVORS UP, as Crypto Market and Bitcoin Pause with Stock Market Elliott Waves Deep Dive",sPrDiRxRjNI,2022-08-23,crypto,0.00023817980282701243,0.00021697035693670608,7.646272997945238e-06,0.00020928242800807262
